Probe;Cycle;GPSDate;moving_average(Speed);moving_average(EngineSpeed);moving_average(Torque);moving_average(FuelRate)
100001.0;4.0;1.210739182E12;0.9;761.6;14.3;7.88
100001.0;4.0;1.210739184E12;1.1;838.4;16.7;8.76
100001.0;4.0;1.210739186E12;1.3;841.6;16.6;9.8
100001.0;4.0;1.210739188E12;1.3;838.4;17.0;10.159999999999998
100001.0;4.0;1.21073919E12;1.7;838.4;17.5;10.84
100001.0;4.0;1.210739192E12;2.4;838.4;18.4;12.639999999999997
100001.0;4.0;1.210739194E12;3.8;880.0;18.2;12.319999999999999
100001.0;4.0;1.210739197E12;5.8;908.8;18.2;12.719999999999999
100001.0;4.0;1.210739199E12;7.7;1004.8;18.2;11.919999999999998
100001.0;4.0;1.210739201E12;9.5;1040.0;18.6;12.680000000000001
100001.0;4.0;1.210739203E12;11.6;1088.0;19.2;14.080000000000002
100001.0;4.0;1.210739205E12;14.2;1161.6;18.7;13.84
100001.0;4.0;1.210739207E12;16.9;1241.6;19.8;14.120000000000001
100001.0;4.0;1.210739209E12;20.0;1324.8;20.2;13.040000000000001
100001.0;4.0;1.210739211E12;22.4;1388.8;19.8;11.68
100001.0;4.0;1.210739213E12;24.1;1430.4;18.8;9.24
100001.0;4.0;1.210739215E12;24.4;1392.0;18.2;7.5200000000000005
100001.0;4.0;1.210739217E12;23.4;1315.2;18.2;7.4
100001.0;4.0;1.210739219E12;21.8;1222.4;18.7;7.6
100001.0;4.0;1.210739221E12;20.5;1238.4;18.5;7.359999999999999
100001.0;4.0;1.210739223E12;19.7;1248.0;17.8;5.720000000000001
100001.0;4.0;1.210739225E12;18.5;1219.2;17.4;5.08
100001.0;4.0;1.210739226E12;16.9;1158.4;16.3;3.2
100001.0;4.0;1.210739228E12;14.8;1088.0;16.1;4.4399999999999995
100001.0;4.0;1.21073923E12;12.9;1020.8;16.0;5.279999999999999
100001.0;4.0;1.210739232E12;11.4;976.0;16.3;6.08
100001.0;4.0;1.210739234E12;10.6;969.6;16.4;6.4
100001.0;4.0;1.210739236E12;10.5;969.6;16.4;6.4
100001.0;4.0;1.210739238E12;10.8;966.4;15.8;6.5200000000000005
100001.0;4.0;1.21073924E12;10.8;912.0;15.7;5.920000000000001
100001.0;4.0;1.210739242E12;10.1;854.4;15.9;6.200000000000001
100001.0;4.0;1.210739244E12;8.9;809.6;15.9;6.760000000000001
100001.0;4.0;1.210739247E12;7.6;790.4;16.0;7.040000000000001
100001.0;4.0;1.210739249E12;6.6;777.6;15.4;6.36
100001.0;4.0;1.210739251E12;5.7;780.8;15.4;6.08
100001.0;4.0;1.210739253E12;4.8;780.8;15.2;5.800000000000001
100001.0;4.0;1.210739255E12;3.9;780.8;15.1;5.5600000000000005
100001.0;4.0;1.210739257E12;3.0;780.8;15.1;5.5600000000000005
100001.0;4.0;1.210739259E12;2.2;784.0;15.1;5.5600000000000005
100001.0;4.0;1.210739261E12;1.3;780.8;15.0;5.480000000000001
100001.0;4.0;1.210739263E12;0.4;784.0;14.9;5.320000000000001
100001.0;4.0;1.210739265E12;0.0;787.2;14.9;5.28
100001.0;4.0;1.210739268E12;0.0;784.0;14.9;5.28
100001.0;4.0;1.21073927E12;0.0;787.2;14.9;5.24
100001.0;4.0;1.210739272E12;0.0;787.2;14.9;5.200000000000001
100001.0;4.0;1.210739274E12;0.0;790.4;14.9;5.200000000000001
100001.0;4.0;1.210739276E12;0.0;793.6;14.9;5.200000000000001
100001.0;4.0;1.210739278E12;0.0;793.6;14.9;5.200000000000001
100001.0;4.0;1.21073928E12;0.0;790.4;14.9;5.200000000000001
100001.0;4.0;1.210739282E12;0.0;790.4;15.0;5.200000000000001
100001.0;4.0;1.210739284E12;0.0;790.4;15.0;5.200000000000001
100001.0;4.0;1.210739286E12;0.0;787.2;15.0;5.200000000000001
100001.0;4.0;1.210739287E12;0.0;787.2;15.0;5.200000000000001
100001.0;4.0;1.210739289E12;0.0;787.2;15.0;5.200000000000001
100001.0;4.0;1.210739291E12;0.0;787.2;14.9;5.200000000000001
100001.0;4.0;1.210739293E12;0.0;787.2;14.9;5.200000000000001
100001.0;4.0;1.210739295E12;0.0;787.2;14.9;5.200000000000001
100001.0;4.0;1.210739297E12;0.0;784.0;14.9;5.24
100001.0;4.0;1.210739299E12;0.0;784.0;14.9;5.28
100001.0;4.0;1.210739301E12;0.0;784.0;14.9;5.28
100001.0;4.0;1.210739303E12;0.0;774.4;15.1;5.76
100001.0;4.0;1.210739305E12;0.2;777.6;15.1;6.480000000000001
100001.0;4.0;1.210739307E12;0.6;780.8;15.0;6.68
100001.0;4.0;1.210739309E12;0.9;780.8;15.0;6.760000000000001
100001.0;4.0;1.210739311E12;1.1;777.6;15.1;6.92
100001.0;4.0;1.210739313E12;1.1;777.6;15.1;7.0
100001.0;4.0;1.210739315E12;1.1;777.6;15.1;7.08
100001.0;4.0;1.210739318E12;1.1;780.8;15.0;7.279999999999999
100001.0;4.0;1.21073932E12;1.1;784.0;15.0;7.44
100001.0;4.0;1.210739322E12;1.1;784.0;15.0;7.599999999999999
100001.0;4.0;1.210739324E12;1.1;796.8;15.4;8.32
100001.0;4.0;1.210739326E12;1.4;800.0;15.3;7.839999999999999
100001.0;4.0;1.210739328E12;1.4;803.2;16.1;8.319999999999999
100001.0;4.0;1.21073933E12;1.8;857.6;17.0;7.719999999999999
100001.0;4.0;1.210739332E12;2.8;870.4;16.8;7.480000000000001
100001.0;4.0;1.210739334E12;3.9;873.6;16.7;7.24
100001.0;4.0;1.210739336E12;4.8;864.0;16.8;7.4399999999999995
100001.0;4.0;1.210739338E12;5.3;864.0;16.8;7.2
100001.0;4.0;1.21073934E12;5.9;864.0;16.7;6.5200000000000005
100001.0;4.0;1.210739342E12;6.7;857.6;17.2;7.840000000000001
100001.0;4.0;1.210739344E12;7.7;857.6;16.6;6.840000000000001
100001.0;4.0;1.210739346E12;8.2;860.8;16.9;6.960000000000001
100001.0;4.0;1.210739347E12;9.2;889.6;16.2;5.76
100001.0;4.0;1.210739349E12;9.7;848.0;15.2;6.08
100001.0;4.0;1.210739351E12;9.4;838.4;15.3;6.200000000000001
100001.0;4.0;1.210739353E12;8.9;832.0;15.3;6.360000000000001
100001.0;4.0;1.210739355E12;8.4;838.4;15.2;6.920000000000002
100001.0;4.0;1.210739357E12;8.6;864.0;15.2;6.68
100001.0;4.0;1.210739359E12;8.5;873.6;16.1;8.0
100001.0;4.0;1.210739361E12;9.1;1008.0;16.5;6.68
100001.0;4.0;1.210739363E12;9.7;1056.0;16.4;6.56
100001.0;4.0;1.210739365E12;10.6;1132.8;17.1;8.84
100001.0;4.0;1.210739367E12;12.2;1270.4;18.0;9.48
100001.0;4.0;1.210739369E12;14.2;1420.8;18.9;9.16
100001.0;4.0;1.210739371E12;15.9;1542.4;19.8;8.6
100001.0;4.0;1.210739373E12;17.3;1612.8;20.5;8.080000000000002
100001.0;4.0;1.210739375E12;17.8;1616.0;20.4;7.2
100001.0;4.0;1.210739378E12;17.3;1593.6;20.9;8.08
100001.0;4.0;1.21073938E12;17.1;1577.6;20.0;7.5200000000000005
100001.0;4.0;1.210739382E12;16.0;1452.8;19.0;7.360000000000001
100001.0;4.0;1.210739384E12;14.6;1398.4;20.0;8.84
100001.0;4.0;1.210739386E12;13.9;1446.4;20.0;5.68
100001.0;4.0;1.210739388E12;12.5;1324.8;19.6;6.720000000000001
100001.0;4.0;1.21073939E12;11.5;1267.2;19.3;8.92
100001.0;4.0;1.210739392E12;11.8;1302.4;19.2;11.559999999999999
100001.0;4.0;1.210739394E12;13.4;1411.2;20.3;15.36
100001.0;4.0;1.210739396E12;16.8;1552.0;21.2;14.88
100001.0;4.0;1.210739398E12;20.6;1673.6;21.6;13.719999999999999
100001.0;4.0;1.2107394E12;24.0;1788.8;22.5;12.919999999999998
100001.0;4.0;1.210739402E12;26.9;1865.6;23.5;12.4
100001.0;4.0;1.210739404E12;29.1;1913.6;22.4;10.319999999999999
100001.0;4.0;1.210739406E12;30.0;1811.2;21.4;10.36
100001.0;4.0;1.210739407E12;30.2;1772.8;20.8;8.88
100001.0;4.0;1.210739409E12;28.9;1667.2;20.2;7.120000000000002
100001.0;4.0;1.210739411E12;26.0;1510.4;19.4;4.959999999999999
100001.0;4.0;1.210739413E12;22.4;1334.4;17.6;1.6400000000000001
100001.0;4.0;1.210739415E12;18.1;1193.6;16.7;2.12
100001.0;4.0;1.210739417E12;14.1;1068.8;15.8;2.6000000000000005
100001.0;4.0;1.210739419E12;10.4;960.0;14.9;3.0800000000000005
100001.0;4.0;1.210739421E12;7.2;883.2;13.9;3.6000000000000005
100001.0;4.0;1.210739423E12;4.8;844.8;14.6;5.12
100001.0;4.0;1.210739425E12;2.7;873.6;14.8;5.2
100001.0;4.0;1.210739427E12;1.1;860.8;14.8;5.4399999999999995
100001.0;4.0;1.210739429E12;0.2;857.6;14.8;5.4799999999999995
100001.0;4.0;1.210739431E12;0.2;857.6;14.8;5.52
100001.0;4.0;1.210739433E12;0.2;854.4;14.8;6.840000000000001
100001.0;4.0;1.210739435E12;0.8;908.8;15.1;6.36
100001.0;4.0;1.210739438E12;1.6;905.6;15.1;6.359999999999999
100001.0;4.0;1.21073944E12;2.0;902.4;15.1;6.359999999999999
100001.0;4.0;1.210739442E12;2.0;902.4;15.9;6.56
100001.0;4.0;1.210739444E12;2.5;905.6;15.3;5.959999999999999
100001.0;4.0;1.210739446E12;3.1;841.6;15.2;6.3199999999999985
100001.0;4.0;1.210739448E12;3.2;841.6;15.4;6.159999999999999
100001.0;4.0;1.21073945E12;3.7;867.2;16.3;8.08
100001.0;4.0;1.210739452E12;4.9;892.8;17.0;9.2
100001.0;4.0;1.210739454E12;6.7;966.4;17.8;9.76
100001.0;4.0;1.210739456E12;8.8;1056.0;18.6;12.4
100001.0;4.0;1.210739458E12;11.2;1145.6;19.3;13.479999999999999
100001.0;4.0;1.21073946E12;14.2;1244.8;19.9;13.080000000000002
100001.0;4.0;1.210739462E12;17.5;1334.4;19.1;12.839999999999998
100001.0;4.0;1.210739464E12;20.2;1411.2;19.9;11.919999999999998
100001.0;4.0;1.210739466E12;22.6;1488.0;20.7;11.440000000000001
100001.0;4.0;1.210739467E12;25.0;1558.4;20.6;11.16
100001.0;4.0;1.210739469E12;27.1;1587.2;19.7;8.76
100001.0;4.0;1.210739471E12;28.2;1596.8;19.0;7.119999999999999
100001.0;4.0;1.210739473E12;28.3;1542.4;18.2;5.039999999999999
100001.0;4.0;1.210739475E12;26.8;1404.8;17.1;2.7600000000000002
100001.0;4.0;1.210739477E12;24.3;1318.4;16.4;1.64
100001.0;4.0;1.210739479E12;21.3;1222.4;15.8;2.04
100001.0;4.0;1.210739481E12;18.2;1120.0;16.7;2.3200000000000003
100001.0;4.0;1.210739483E12;15.2;1030.4;15.8;3.2
100001.0;4.0;1.210739485E12;13.3;1107.2;17.1;5.96
100001.0;4.0;1.210739487E12;13.0;1158.4;18.2;7.88
100001.0;4.0;1.210739489E12;13.0;1222.4;19.1;7.88
100001.0;4.0;1.210739491E12;12.3;1225.6;19.1;7.92
100001.0;4.0;1.210739493E12;11.2;1206.4;19.1;8.120000000000001
100001.0;4.0;1.210739495E12;10.0;1196.8;19.1;8.200000000000001
100001.0;4.0;1.210739498E12;9.3;1193.6;19.1;8.24
100001.0;4.0;1.2107395E12;8.9;1193.6;19.1;8.24
100001.0;4.0;1.210739502E12;8.7;1203.2;18.2;7.959999999999999
100001.0;4.0;1.210739504E12;8.5;1206.4;19.1;7.079999999999998
100001.0;4.0;1.210739506E12;7.4;1059.2;17.4;6.159999999999998
100001.0;4.0;1.210739508E12;6.2;1094.4;17.2;4.24
100001.0;4.0;1.21073951E12;5.5;1062.4;17.2;7.040000000000001
100001.0;4.0;1.210739512E12;6.6;1132.8;18.3;9.0
100001.0;4.0;1.210739514E12;9.0;1228.8;19.8;12.559999999999999
100001.0;4.0;1.210739516E12;13.2;1376.0;20.9;15.0
100001.0;4.0;1.210739518E12;17.8;1532.8;21.3;16.64
100001.0;4.0;1.21073952E12;22.5;1696.0;21.4;16.919999999999998
100001.0;4.0;1.210739522E12;27.1;1859.2;22.2;16.44
100001.0;4.0;1.210739524E12;31.5;2009.6;21.9;17.48
100001.0;4.0;1.210739526E12;36.0;2163.2;22.3;15.64
100001.0;4.0;1.210739527E12;38.7;2121.6;22.2;15.64
100001.0;4.0;1.210739529E12;39.4;2080.0;21.3;12.959999999999999
100001.0;4.0;1.210739531E12;37.7;1977.6;20.2;11.32
100001.0;4.0;1.210739533E12;34.7;1884.8;18.7;7.720000000000001
100001.0;4.0;1.210739535E12;30.5;1756.8;18.5;7.8
100001.0;4.0;1.210739537E12;25.9;1616.0;18.4;5.840000000000001
100001.0;4.0;1.210739539E12;21.2;1456.0;18.3;7.0
100001.0;4.0;1.210739541E12;16.6;1305.6;17.5;8.84
100001.0;4.0;1.210739543E12;12.5;1155.2;16.9;8.24
100001.0;4.0;1.210739545E12;8.0;1004.8;16.1;9.360000000000001
100001.0;4.0;1.210739547E12;4.6;892.8;15.1;9.52
100001.0;4.0;1.210739549E12;2.3;851.2;15.1;10.96
100001.0;4.0;1.210739551E12;1.4;851.2;15.5;12.04
100001.0;4.0;1.210739553E12;1.5;844.8;15.6;12.84
100001.0;4.0;1.210739555E12;1.8;825.6;14.8;10.760000000000002
100001.0;4.0;1.210739558E12;2.0;825.6;15.5;12.919999999999998
100001.0;4.0;1.21073956E12;3.0;828.8;15.5;11.8
100001.0;4.0;1.210739562E12;3.9;816.0;15.5;10.36
100001.0;4.0;1.210739564E12;4.2;812.8;15.6;10.360000000000001
100001.0;4.0;1.210739566E12;4.5;806.4;15.5;10.92
100001.0;4.0;1.210739568E12;4.4;812.8;16.5;13.0
100001.0;4.0;1.21073957E12;5.2;819.2;16.4;11.64
100001.0;4.0;1.210739572E12;6.0;809.6;16.0;10.559999999999999
100001.0;4.0;1.210739574E12;6.1;816.0;15.9;9.76
100001.0;4.0;1.210739576E12;5.8;819.2;15.8;9.320000000000002
100001.0;4.0;1.210739578E12;5.6;803.2;14.8;7.400000000000001
100001.0;4.0;1.21073958E12;4.6;796.8;14.8;7.040000000000001
100001.0;4.0;1.210739582E12;3.7;800.0;14.8;7.080000000000001
100001.0;4.0;1.210739584E12;3.1;800.0;14.8;7.080000000000001
100001.0;4.0;1.210739586E12;2.8;800.0;14.8;5.839999999999999
100001.0;4.0;1.210739587E12;2.4;793.6;13.9;4.039999999999999
100001.0;4.0;1.210739589E12;1.3;784.0;14.0;4.279999999999999
100001.0;4.0;1.210739591E12;0.4;787.2;14.0;4.359999999999999
100001.0;4.0;1.210739593E12;0.0;787.2;14.0;4.359999999999999
100001.0;4.0;1.210739595E12;0.0;787.2;14.0;4.3999999999999995
100001.0;4.0;1.210739597E12;0.0;790.4;14.0;4.479999999999999
100001.0;4.0;1.210739599E12;0.0;790.4;14.0;4.519999999999999
100001.0;4.0;1.210739601E12;0.0;790.4;14.0;4.56
100001.0;4.0;1.210739603E12;0.0;793.6;14.0;4.6
100001.0;4.0;1.210739605E12;0.0;793.6;14.0;4.639999999999999
100001.0;4.0;1.210739607E12;0.0;793.6;14.0;4.679999999999999
100001.0;4.0;1.210739609E12;0.0;793.6;14.0;4.72
100001.0;4.0;1.210739611E12;0.0;793.6;14.0;4.76
100001.0;4.0;1.210739613E12;0.0;793.6;14.0;4.799999999999999
100001.0;4.0;1.210739615E12;0.0;793.6;14.0;4.799999999999999
100001.0;4.0;1.210739618E12;0.0;793.6;14.0;4.799999999999999
100001.0;4.0;1.21073962E12;0.0;793.6;14.0;4.799999999999999
100001.0;4.0;1.210739622E12;0.0;790.4;14.0;4.799999999999999
100001.0;4.0;1.210739624E12;0.0;780.8;14.9;6.039999999999999
100001.0;4.0;1.210739626E12;1.0;902.4;15.9;5.56
100001.0;4.0;1.210739628E12;2.6;956.8;16.6;6.76
100001.0;4.0;1.21073963E12;4.5;1027.2;17.5;6.279999999999999
100001.0;4.0;1.210739632E12;6.3;1094.4;17.8;5.8
100001.0;4.0;1.210739634E12;7.7;1120.0;17.8;5.5600000000000005
100001.0;4.0;1.210739636E12;8.7;1123.2;17.7;5.24
100001.0;4.0;1.210739638E12;9.6;1120.0;17.7;5.239999999999999
100001.0;4.0;1.21073964E12;10.4;1120.0;17.7;5.199999999999999
100001.0;4.0;1.210739642E12;11.2;1120.0;17.7;5.199999999999999
100001.0;4.0;1.210739644E12;11.2;1126.4;16.8;3.9599999999999995
100001.0;4.0;1.210739646E12;10.2;1027.2;16.1;5.279999999999999
100001.0;4.0;1.210739647E12;8.9;982.4;15.6;3.72
100001.0;4.0;1.210739649E12;7.3;915.2;14.7;4.12
100001.0;4.0;1.210739651E12;5.6;848.0;14.4;4.5600000000000005
100001.0;4.0;1.210739653E12;4.2;822.4;14.4;4.76
100001.0;4.0;1.210739655E12;3.2;816.0;14.5;5.04
100001.0;4.0;1.210739657E12;2.3;819.2;14.5;4.999999999999999
100001.0;4.0;1.210739659E12;1.5;819.2;14.5;4.999999999999999
100001.0;4.0;1.210739661E12;0.7;822.4;14.5;4.959999999999999
100001.0;4.0;1.210739663E12;0.7;822.4;14.5;4.919999999999999
100001.0;4.0;1.210739665E12;0.7;803.2;14.2;4.04
100001.0;4.0;1.210739667E12;0.4;793.6;14.0;4.359999999999999
100001.0;4.0;1.210739669E12;0.1;793.6;14.0;4.3999999999999995
100001.0;4.0;1.210739671E12;0.0;793.6;14.0;4.3999999999999995
100001.0;4.0;1.210739673E12;0.0;793.6;14.0;4.3999999999999995
100001.0;4.0;1.210739675E12;0.0;796.8;14.0;4.3999999999999995
100001.0;4.0;1.210739678E12;0.0;793.6;14.0;4.3999999999999995
100001.0;4.0;1.21073968E12;0.0;793.6;14.0;4.3999999999999995
100001.0;4.0;1.210739682E12;0.0;793.6;14.0;4.3999999999999995
100001.0;4.0;1.210739684E12;0.0;796.8;14.0;4.3999999999999995
100001.0;4.0;1.210739686E12;0.0;793.6;14.0;4.3999999999999995
100001.0;4.0;1.210739688E12;0.0;790.4;14.0;4.3999999999999995
100001.0;4.0;1.21073969E12;0.0;790.4;14.0;4.3999999999999995
100001.0;4.0;1.210739692E12;0.0;790.4;14.0;4.3999999999999995
100001.0;4.0;1.210739694E12;0.0;787.2;14.0;4.3999999999999995
100001.0;4.0;1.210739696E12;0.0;787.2;14.5;4.359999999999999
100001.0;4.0;1.210739698E12;0.3;793.6;15.3;6.56
100001.0;4.0;1.2107397E12;1.7;848.0;15.9;7.279999999999999
100001.0;4.0;1.210739702E12;3.5;908.8;16.0;6.839999999999999
100001.0;4.0;1.210739704E12;5.0;950.4;16.0;6.4
100001.0;4.0;1.210739706E12;6.2;966.4;16.0;6.640000000000001
100001.0;4.0;1.210739707E12;6.8;969.6;16.0;6.640000000000001
100001.0;4.0;1.210739709E12;7.0;969.6;16.0;6.640000000000001
100001.0;4.0;1.210739711E12;7.2;966.4;16.0;6.639999999999999
100001.0;4.0;1.210739713E12;7.2;969.6;16.0;6.639999999999999
100001.0;4.0;1.210739715E12;7.2;966.4;15.5;6.68
100001.0;4.0;1.210739717E12;6.9;963.2;14.7;4.479999999999999
100001.0;4.0;1.210739719E12;5.5;908.8;14.1;3.7599999999999993
100001.0;4.0;1.210739721E12;3.7;848.0;14.0;4.199999999999999
100001.0;4.0;1.210739723E12;2.2;806.4;14.0;4.639999999999999
100001.0;4.0;1.210739725E12;1.0;793.6;14.0;4.3999999999999995
100001.0;4.0;1.210739727E12;0.4;793.6;14.0;4.3999999999999995
100001.0;4.0;1.210739729E12;0.2;790.4;14.0;4.3999999999999995
100001.0;4.0;1.210739731E12;0.0;793.6;14.0;4.3999999999999995
100001.0;4.0;1.210739733E12;0.1;790.4;14.0;4.799999999999999
100001.0;4.0;1.210739735E12;0.6;796.8;14.0;4.68
100001.0;4.0;1.210739738E12;1.1;803.2;14.2;5.0
100001.0;4.0;1.21073974E12;1.8;844.8;14.2;4.5600000000000005
100001.0;4.0;1.210739742E12;2.4;857.6;14.2;4.36
100001.0;4.0;1.210739744E12;2.9;854.4;14.2;4.279999999999999
100001.0;4.0;1.210739746E12;3.1;854.4;14.2;4.279999999999999
100001.0;4.0;1.210739748E12;3.1;854.4;14.2;4.279999999999999
100001.0;4.0;1.21073975E12;3.1;857.6;14.2;4.279999999999999
100001.0;4.0;1.210739752E12;3.1;854.4;14.2;4.279999999999999
100001.0;4.0;1.210739754E12;3.0;857.6;14.2;3.88
100001.0;4.0;1.210739756E12;2.5;854.4;14.2;3.999999999999999
100001.0;4.0;1.210739758E12;2.0;844.8;14.0;3.6799999999999997
100001.0;4.0;1.21073976E12;1.3;803.2;14.0;4.119999999999999
100001.0;4.0;1.210739762E12;0.7;790.4;14.0;4.319999999999999
100001.0;4.0;1.210739764E12;0.2;793.6;14.0;4.3999999999999995
100001.0;4.0;1.210739766E12;0.0;793.6;14.0;4.3999999999999995
100001.0;4.0;1.210739767E12;0.0;793.6;14.0;4.3999999999999995
100001.0;4.0;1.210739769E12;0.0;793.6;14.0;4.3999999999999995
100001.0;4.0;1.210739771E12;0.0;793.6;14.0;4.279999999999999
100001.0;4.0;1.210739773E12;0.0;790.4;14.0;4.24
100001.0;4.0;1.210739775E12;0.0;793.6;13.9;4.24
100001.0;4.0;1.210739777E12;0.5;809.6;14.1;6.239999999999999
100001.0;4.0;1.210739779E12;1.6;851.2;14.4;5.92
100001.0;4.0;1.210739781E12;2.5;870.4;15.6;7.960000000000001
100001.0;4.0;1.210739783E12;4.7;988.8;17.6;11.4
100001.0;4.0;1.210739785E12;8.4;1209.6;18.6;10.959999999999999
100001.0;4.0;1.210739787E12;11.7;1372.8;19.4;10.52
100001.0;4.0;1.210739789E12;13.9;1462.4;20.3;11.76
100001.0;4.0;1.210739791E12;16.2;1580.8;20.9;12.719999999999999
100001.0;4.0;1.210739793E12;18.9;1708.8;21.8;12.319999999999999
100001.0;4.0;1.210739795E12;20.8;1760.0;22.6;11.879999999999999
100001.0;4.0;1.210739798E12;20.6;1747.2;22.4;9.879999999999999
100001.0;4.0;1.2107398E12;19.5;1702.4;22.1;10.2
100001.0;4.0;1.210739802E12;18.6;1680.0;20.9;8.16
100001.0;4.0;1.210739804E12;16.4;1558.4;18.9;4.72
100001.0;4.0;1.210739806E12;12.7;1334.4;17.9;5.159999999999999
100001.0;4.0;1.210739808E12;9.4;1168.0;17.1;5.6
100001.0;4.0;1.21073981E12;7.2;1075.2;16.2;4.359999999999999
100001.0;4.0;1.210739812E12;4.9;956.8;15.6;3.5199999999999996
100001.0;4.0;1.210739814E12;2.2;828.8;14.7;3.9599999999999995
100001.0;4.0;1.210739816E12;0.3;771.2;14.0;4.3999999999999995
100001.0;4.0;1.210739818E12;0.0;768.0;14.0;4.3999999999999995
100001.0;4.0;1.21073982E12;0.0;771.2;14.0;4.3999999999999995
100001.0;4.0;1.210739822E12;0.0;774.4;14.0;4.3999999999999995
100001.0;4.0;1.210739824E12;0.0;777.6;14.0;4.3999999999999995
100001.0;4.0;1.210739826E12;0.0;780.8;14.0;4.3999999999999995
100001.0;4.0;1.210739827E12;0.0;784.0;14.0;4.3999999999999995
100001.0;4.0;1.210739829E12;0.0;787.2;14.0;4.3999999999999995
100001.0;4.0;1.210739831E12;0.0;790.4;14.0;4.3999999999999995
100001.0;4.0;1.210739833E12;0.0;793.6;14.0;4.3999999999999995
100001.0;4.0;1.210739835E12;0.0;844.8;15.0;6.56
100001.0;4.0;1.210739837E12;0.9;857.6;15.8;8.08
100001.0;4.0;1.210739839E12;2.3;889.6;15.7;7.640000000000001
100001.0;4.0;1.210739841E12;3.5;902.4;15.6;7.4
100001.0;4.0;1.210739843E12;4.4;902.4;15.6;7.4399999999999995
100001.0;4.0;1.210739845E12;4.5;899.2;15.6;7.44
100001.0;4.0;1.210739848E12;4.5;899.2;15.6;7.440000000000002
100001.0;4.0;1.21073985E12;4.5;896.0;15.6;7.44
100001.0;4.0;1.210739852E12;4.5;896.0;15.6;7.44
100001.0;4.0;1.210739854E12;4.5;896.0;15.6;7.44
100001.0;4.0;1.210739856E12;4.5;848.0;14.6;5.279999999999999
100001.0;4.0;1.210739858E12;3.6;835.2;13.8;3.7599999999999993
100001.0;4.0;1.21073986E12;2.2;803.2;13.9;4.199999999999999
100001.0;4.0;1.210739862E12;1.0;790.4;14.0;4.4399999999999995
100001.0;4.0;1.210739864E12;0.1;790.4;14.0;4.3999999999999995
100001.0;4.0;1.210739866E12;0.0;793.6;14.0;4.3999999999999995
100001.0;4.0;1.210739869E12;0.0;793.6;14.0;4.3999999999999995
100001.0;4.0;1.210739871E12;0.0;796.8;14.0;4.3999999999999995
100001.0;4.0;1.210739873E12;0.0;793.6;14.0;4.4799999999999995
100001.0;4.0;1.210739875E12;0.0;790.4;14.0;4.6
100001.0;4.0;1.210739877E12;0.0;793.6;14.0;4.720000000000001
100001.0;4.0;1.210739879E12;0.0;793.6;14.0;4.84
100001.0;4.0;1.210739881E12;0.0;790.4;14.0;4.88
100001.0;4.0;1.210739883E12;0.0;787.2;14.0;4.92
100001.0;4.0;1.210739885E12;0.0;787.2;14.1;4.84
100001.0;4.0;1.210739887E12;0.6;812.8;14.6;4.4
100001.0;4.0;1.210739888E12;1.7;835.2;15.7;5.8
100001.0;4.0;1.21073989E12;3.5;912.0;16.6;5.36
100001.0;4.0;1.210739892E12;5.7;953.6;17.6;7.44
100001.0;4.0;1.210739894E12;8.5;1027.2;18.6;9.76
100001.0;4.0;1.210739896E12;12.0;1113.6;19.5;9.2
100001.0;4.0;1.210739898E12;15.8;1171.2;20.4;11.52
100001.0;4.0;1.2107399E12;20.1;1248.0;21.2;13.0
100001.0;4.0;1.210739902E12;24.6;1328.0;21.6;13.319999999999999
100001.0;4.0;1.210739904E12;29.2;1408.0;21.6;13.6
100001.0;4.0;1.210739906E12;33.0;1456.0;22.0;13.6
100001.0;4.0;1.210739908E12;36.0;1497.6;20.9;11.76
100001.0;4.0;1.21073991E12;37.6;1456.0;20.0;11.84
100001.0;4.0;1.210739912E12;37.4;1427.2;19.0;9.56
100001.0;4.0;1.210739914E12;35.2;1356.8;18.0;7.08
100001.0;4.0;1.210739916E12;31.7;1267.2;17.1;7.5200000000000005
100001.0;4.0;1.210739919E12;27.9;1212.8;16.2;5.08
100001.0;4.0;1.210739921E12;23.6;1139.2;15.4;3.56
100001.0;4.0;1.210739923E12;19.1;1062.4;15.0;3.2
100001.0;4.0;1.210739925E12;14.5;982.4;14.9;3.0
100001.0;4.0;1.210739927E12;10.1;908.8;14.0;3.44
100001.0;4.0;1.210739929E12;6.0;844.8;14.8;3.44
100001.0;4.0;1.210739931E12;2.6;806.4;14.8;3.9199999999999995
100001.0;4.0;1.210739933E12;0.9;796.8;14.9;5.4799999999999995
100001.0;4.0;1.210739935E12;1.7;940.8;15.8;5.08
100001.0;4.0;1.210739937E12;3.2;976.0;15.7;4.640000000000001
100001.0;4.0;1.210739939E12;4.4;988.8;15.6;4.24
100001.0;4.0;1.210739941E12;5.3;985.6;15.6;4.12
100001.0;4.0;1.210739943E12;5.7;982.4;15.6;4.08
100001.0;4.0;1.210739945E12;5.7;979.2;15.6;4.08
100001.0;4.0;1.210739947E12;5.7;976.0;15.6;4.08
100001.0;4.0;1.210739948E12;5.7;972.8;14.8;4.52
100001.0;4.0;1.21073995E12;5.7;972.8;14.8;4.3999999999999995
100001.0;4.0;1.210739952E12;5.4;969.6;14.7;2.9599999999999995
100001.0;4.0;1.210739954E12;4.0;822.4;13.8;3.3999999999999995
100001.0;4.0;1.210739956E12;2.5;784.0;13.9;3.839999999999999
100001.0;4.0;1.210739958E12;1.3;771.2;14.0;4.239999999999999
100001.0;4.0;1.21073996E12;0.4;771.2;14.0;4.359999999999999
